sku,nombre,marca,costo,categoria,URL de la Imagen
SB66I,Cinta Aisladora PVC Temflex 165 19 mm 18 m Negro,3M,60.5163,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202045-300-300?v=638246805561500000&width=300&height=300&aspect=true
LVCQR,Placa Armada Enchufe Triple 10 A Plata,Kersting,15.610399999999998,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/212008-300-300?v=638484630127100000&width=300&height=300&aspect=true
AJQ1L,Cable Evaflex H07Z1-K C5 2,5 mm 50 m Blanco,Cocesa,41.9276,ElectricidadGE50U
4ZYH4,Alargador 6 Tomas 2 P + T 3 m Con Switch Negro,Lexo,37.8053,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209589-300-300?v=638362847196270000&width=300&height=300&aspect=true
15RYR,Cable Evaflex H07Z1-K C5 2,5 mm 25 m Rojo,Cocesa,59.5218,ElectricidadE8DD8
1UL5I,Tubo PVC Conduit Categoría IV Cementar 16 mm 3 m,Hoffens,56.5929,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201579-300-300?v=638246228724430000&width=300&height=300&aspect=true
JA7R7,Placa Armada Interruptor 9/12 Simple 10 A Plata,Kersting,49.1101,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212011-300-300?v=638484630159100000&width=300&height=300&aspect=true
8DL6Y,Placa Armada Enchufe Doble 10 A Plata,Kersting,64.30839999999999,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/212005-300-300?v=638484630066670000&width=300&height=300&aspect=true
1CB2A,Canaleta Eléctrica Con Adhesivo 20 x 10 mm 2 m Blanco,Drl,40.4781,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207583-300-300?v=638289234061700000&width=300&height=300&aspect=true
QYOF2,Canaleta Eléctrica 40 x 16 mm 2 m Blanco,Drl,39.1794,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201618-300-300?v=638246229687200000&width=300&height=300&aspect=true
UIUUF,Kit Tapas Cajas De Distribución Sin Salida 5 un,Schneider Electric,62.582,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211721-300-300?v=638481798421500000&width=300&height=300&aspect=true
YFJOC,Caja De Distribucion Embutida 105 x 60 x 40 mm,Kersting,53.5379,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211984-300-300?v=638484629905200000&width=300&height=300&aspect=true
RZ513,Cable Evaflex H07Z1-K C5 2,5 mm 25 m Blanco,Cocesa,42.607499999999995,ElectricidadJXF7H
4GBY1,Cable Evaflex H07Z1-K C5 2,5 mm 100 m Blanco,Cocesa,54.8704,ElectricidadH5KPW
9IE15,Alargador 6 Tomas 10 A 3 m Con Switch Blanco,Lexo,50.9613,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209669-300-300?v=638374036641770000&width=300&height=300&aspect=true
CMY4Q,Placa Armada Enchufe Triple 10 A Miluz Grafito,Schneider Electric,24.8807,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/208271-300-300?v=638289250404970000&width=300&height=300&aspect=true
ALC4X,Portalámpara Plástico Con Borne Cuadrado E27 Blanco,Schneider Electric,25.3617,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/212516-300-300?v=638494785057670000&width=300&height=300&aspect=true
N01DJ,Placa Armada Enchufe Doble 10/16 A Plata,Kersting,17.758,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/212004-300-300?v=638484630057900000&width=300&height=300&aspect=true
ZBV9J,Placa Armada Interruptor 9/15 Doble 10 A Plata,Kersting,23.7887,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212010-300-300?v=638484630154100000&width=300&height=300&aspect=true
MFJ7W,Cable Evaflex H07Z1-K C5 2,5 mm 100 m Verde,Cocesa,40.1076,ElectricidadXC1E6
YB5CR,Tubo Metálico Rígido 25 mm 3 m,Lexo,44.5341,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201589-300-300?v=638246228998530000&width=300&height=300&aspect=true
0JBPO,Cinta Aisladora PVC 19 mm 20 m Azul,Lexo,29.8545,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209675-300-300?v=638374036685830000&width=300&height=300&aspect=true
04A3G,Placa Ciega Con Soporte Miluz Grafito,Schneider Electric,61.7812,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211715-300-300?v=638481798392630000&width=300&height=300&aspect=true
AXDBV,Lápiz Detector De Voltaje Thorsman,Schneider Electric,38.4774,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211728-300-300?v=638482729813570000&width=300&height=300&aspect=true
TZLI9,Placa Armada Interruptor 9/24 Simple 10 A Plata,Kersting,28.1359,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212013-300-300?v=638484630181000000&width=300&height=300&aspect=true
T127P,Cable Evaflex H07Z1-K C5 2,5 mm 25 m Verde,Cocesa,26.3458,ElectricidadAAMI2
PPT5Z,Conector Metálico Recto Kste 32 mm,Kersting,29.783,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211988-300-300?v=638484629939430000&width=300&height=300&aspect=true
AE61K,Tubo PVC Conduit Categoría III Cementar 25 mm 3 m,Hoffens,18.226,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201583-300-300?v=638246228830900000&width=300&height=300&aspect=true
GVUJB,Tubo Metálico Rígido 32 mm 3 m,Lexo,41.1723,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201590-300-300?v=638246229027730000&width=300&height=300&aspect=true
GX6DF,Tapa Final 20 x 12 mm Blanco,Legrand,8.148399999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211727-300-300?v=638482729799900000&width=300&height=300&aspect=true
1M246,Extensión Profesional 2 P + T 10 A 10 m Naranjo,Lexo,42.887,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/191017-300-300?v=638173461464730000&width=300&height=300&aspect=true
QEE46,Amperímetro Digital Tenaza 600 V,Schneider Electric,12.3773,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209655-300-300?v=638374036531070000&width=300&height=300&aspect=true
W4IKN,Cinta Aisladora Goma Autofundente 19 mm 5 m Negro,Lexo,56.3082,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207867-300-300?v=638289242265570000&width=300&height=300&aspect=true
XAJ3B,Cordón Eléctrico H05 3 x 2,5 mm 50 m Negro,Drl,29.4411,Materiales de ConstrucciónRQXDI
GCR36,Cable Evaflex H07Z1-K C5 1,5 mm 25 m Rojo,Cocesa,8.7347,ElectricidadKS84Y
23TZ9,Interruptor Automático Termomagnético TX 6000 C 1 Polo 6 kA 16 A,Legrand,39.6448,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209642-300-300?v=638374036436170000&width=300&height=300&aspect=true
AK5ZS,Placa Armada Interruptor 9/24 Simple 10 A 250 V Blanco,Lexo,38.7413,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202426-300-300?v=638246831099100000&width=300&height=300&aspect=true
VMVOQ,Abrazadera Metálica Candy EMT 25 x 32 mm,Lexo,47.255,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202050-300-300?v=638246805631800000&width=300&height=300&aspect=true
ORN6Z,Placa Armada Interruptor 9/15 Doble 16 A Génesis Blanco,Schneider Electric,39.9334,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202126-300-300?v=638246825148430000&width=300&height=300&aspect=true
VQ3CU,Caja Estanca 6 Salidas 80 x 80 x 45 mm Blanco,Mec,26.5044,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201566-300-300?v=638246228371300000&width=300&height=300&aspect=true
HG81F,Placa Armada Enchufe Doble 10 A Lúzica Blanco,Bticino,61.3509,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202351-300-300?v=638246829503400000&width=300&height=300&aspect=true
2J4VC,Interruptor Automático C45N C 1 Polo 6 kA 10 A Blanco,Lexo,39.9113,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202161-300-300?v=638246825956670000&width=300&height=300&aspect=true
LT47M,Cordon H05 3 x 1,5 mm 10 m Negro,Drl,46.5439,Materiales de ConstrucciónN41EL
75YI1,Curva 90° PVC Conduit Inyectado Cementar 16 mm 10 un,Hoffens,12.5255,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207961-300-300?v=638289244655700000&width=300&height=300&aspect=true
JE7MI,Placa Armada Enchufe Triple 10 A Blanco Lexo,Lexo,64.5138,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/207855-300-300?v=638289241635000000&width=300&height=300&aspect=true
562UU,Cable Evaflex H07Z1-K C5 1,5 mm 50 m Rojo,Cocesa,32.7054,Electricidad4SZCT
ANYMP,Multímetro Digital 7 Funciones,Stanley,7.595899999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209708-300-300?v=638374036969000000&width=300&height=300&aspect=true
LFNH7,Barra Aislante Bronce Riel Din 8 Polos Verde,Lexo,52.5252,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209691-300-300?v=638374036821030000&width=300&height=300&aspect=true
H2R04,Cordón Eléctrico H05 3 x 2,5 mm 25 m Negro,Drl,23.760099999999998,Materiales de Construcción7SMCR
QZIBN,Interruptor Automático Termomagnético TX 6000 C 1 Polo 6 kA 10 A,Legrand,50.5505,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209640-300-300?v=638374036422400000&width=300&height=300&aspect=true
8WMUU,Ferrul 12 AWG 100 un Naranjo,Lexo,23.4845,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209722-300-300?v=638374037082930000&width=300&height=300&aspect=true
7RD3B,Interruptor Automático Termomagnético TX 6000 C 1 Polo 6 kA 20 A,Legrand,42.3189,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209644-300-300?v=638374036450170000&width=300&height=300&aspect=true
0KI1N,Caja De Distribución Embutida Universal 16 x 20 x 25 mm Naranjo,Tigre,15.4648,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201559-300-300?v=638246228250800000&width=300&height=300&aspect=true
M0QIF,Ferrul 16 AWG 100 un Negro,Lexo,49.3376,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209771-300-300?v=638374037486970000&width=300&height=300&aspect=true
GV92R,Curva 90° PVC Conduit Inyectado Cementar 20 mm 10 un,Hoffens,45.656,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207963-300-300?v=638289244687800000&width=300&height=300&aspect=true
JRVTB,Copla Tubo Metálico Rígido 25 mm,Lexo,14.157,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207841-300-300?v=638289241149300000&width=300&height=300&aspect=true
K8GYA,Abrazadera Metálica 2 Patas 20 mm 20 un,Mec,44.3612,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202010-300-300?v=638246804665270000&width=300&height=300&aspect=true
BF7X2,Interruptor 9/15 Mink/Terra Armado,Bticino,27.0725,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/169106-300-300?v=637661394359800000&width=300&height=300&aspect=true
SRTG3,Interruptor Automático C45N C 1 Polo 6 kA 16 A Blanco,Lexo,17.852899999999998,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202164-300-300?v=638246825995930000&width=300&height=300&aspect=true
SJLAJ,Barra Repartidora 2 Polos 7 Módulos 125 A,Kersting,62.4754,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202447-300-300?v=638246831717000000&width=300&height=300&aspect=true
M8GQK,Ferrul 18 AWG 100 un Rojo,Lexo,61.6304,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209769-300-300?v=638374037469230000&width=300&height=300&aspect=true
PWJAS,Canaleta Eléctrica 50 x 100 mm 2 m Blanco,Drl,45.799,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207880-300-300?v=638289242669100000&width=300&height=300&aspect=true
VER2U,Ángulo Plano 20 x 12 mm Blanco,Legrand,52.9165,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209648-300-300?v=638374036478700000&width=300&height=300&aspect=true
9OUFJ,Copla PVC Conduit Inyectado Cementar 20 mm 10 un,Hoffens,60.619,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202658-300-300?v=638252118655900000&width=300&height=300&aspect=true
7QHEH,Tablero Embutido Plástico IP41 12 Módulos Blanco,Lexo,10.1179,Maderas y Tableros,https://construmartcl.vtexassets.com/arquivos/ids/202429-300-300?v=638246831230130000&width=300&height=300&aspect=true
FMHRI,Tablero Sobreponer Plástico IP41 4 Módulos Blanco,Lexo,47.3603,Maderas y Tableros,https://construmartcl.vtexassets.com/arquivos/ids/202434-300-300?v=638246831340100000&width=300&height=300&aspect=true
FJ2IL,Ángulo Interior 20 x 12 mm Blanco,Legrand,41.5701,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209793-300-300?v=638374037675670000&width=300&height=300&aspect=true
XLU4T,Placa Armada Enchufe Doble 10 A Génesis,Schneider Electric,50.9938,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202311-300-300?v=638246828627530000&width=300&height=300&aspect=true
G932D,Caja Estanca 8 Salidas 100 x 100 x 65 mm Blanco,Mec,29.302,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201564-300-300?v=638246228341570000&width=300&height=300&aspect=true
U4WO7,Ferrul 22 AWG 100 un Naranjo,Lexo,48.7162,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209767-300-300?v=638374037451600000&width=300&height=300&aspect=true
TGMW8,Cable Evaflex H07Z1-K C5 1,5 mm 25 m Verde,Cocesa,8.7256,ElectricidadBBHQI
462J0,Ángulo Exterior 20 x 12 mm Blanco,Legrand,44.3547,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209795-300-300?v=638374037695570000&width=300&height=300&aspect=true
2VPTP,Placa Armada Interruptor 9/12 Simple 10 A 250 V Blanco,Lexo,10.426,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202425-300-300?v=638246831066000000&width=300&height=300&aspect=true
Y6JW7,Cordón Eléctrico H05VV-F 3 x 1,5 mm 25 m Negro,Drl,58.611799999999995,Materiales de ConstrucciónARSMO
C8FAP,Interruptor Diferencial EBS6R 2 Polos 40 A Blanco,Lexo,59.6037,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202474-300-300?v=638246832809930000&width=300&height=300&aspect=true
JURUU,Cable Evaflex H07Z1-K C5 1,5 mm 100 m Verde,Cocesa,41.547999999999995,ElectricidadDB53N
UL44D,Cable Evaflex H07Z1-K C5 1,5 mm 100 m Blanco,Cocesa,47.489,ElectricidadBVS93
NE92N,Cordón Eléctrico H05VV-F 2 x 1,5 mm 25 m Negro,Drl,49.675599999999996,Materiales de Construcción8VS55
4RDUB,Placa Armada Interruptor 9/15 Doble 10 A Nóbile Terra,Bticino,11.1033,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202195-300-300?v=638246826568170000&width=300&height=300&aspect=true
RB2N1,Caja Chuqui PVC 2 Módulos Con Click Blanco,Schneider Electric,37.024,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201541-300-300?v=638246228046400000&width=300&height=300&aspect=true
9G4LT,Regleta De Conexión 10 mm 2 un Transparente,Mec,18.1831,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202040-300-300?v=638246805398700000&width=300&height=300&aspect=true
C1S2X,Copla Tubo Metálico Rígido 32 mm,Lexo,13.1391,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207842-300-300?v=638289241180000000&width=300&height=300&aspect=true
B9CIY,Placa Armada Enchufe Doble 10 A Nóbile Terra,Bticino,50.6324,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202343-300-300?v=638246829393700000&width=300&height=300&aspect=true
UIRRP,Conector Cónico 24,5 x 14 x 11 mm Amarillo,Lexo,54.7222,Materiales de Construcción2QZ5Z
DV1C2,Curva 90° Metálica Para Tubo 32 mm,Lexo,43.6358,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207845-300-300?v=638289241271430000&width=300&height=300&aspect=true
AVM57,Cordón Eléctrico H05VV-F 2 x 0,75 mm 25 m Negro,Drl,63.452999999999996,Materiales de ConstrucciónXGPC1
36GAT,Timbre Inalámbrico 36 Melodías 100 m Blanco,Bticino,16.081,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201829-300-300?v=638246762272530000&width=300&height=300&aspect=true
W1QWC,Enchufe Macho Volante 2 P + T 10 A 220 V Negro,Fanton,58.6677,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202089-300-300?v=638246824296000000&width=300&height=300&aspect=true
AY4EM,Portalámpara Base Recta Rosca Inyectada E27 Marfil,Rema,42.3592,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/207265-300-300?v=638289223049830000&width=300&height=300&aspect=true
V3UB3,Extensión Profesional 2 P + T 10 A 20 m Naranjo,Lexo,60.3642,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/191018-300-300?v=638173461496330000&width=300&height=300&aspect=true
CDJUZ,Caja De Distribución Metálica 100 x 65 x 65 mm Plateado,Lexo,19.8562,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201570-300-300?v=638246228468600000&width=300&height=300&aspect=true
XP6TL,Placa Ciega Con Soporte Lúzica Blanco,Bticino,58.4103,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202263-300-300?v=638246827619500000&width=300&height=300&aspect=true
PWTQ0,Placa Armada Interruptor 9/24 Simple 16 A Génesis Blanco,Schneider Electric,27.2922,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202148-300-300?v=638246825536530000&width=300&height=300&aspect=true
N1ZOE,Placa Armada Interruptor 9/15 Doble 10 A 250 V Blanco,Lexo,60.2108,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202423-300-300?v=638246831001870000&width=300&height=300&aspect=true
U0OHS,Cámara Panorámica SCPA 360° HD Negra,Safecom,54.0579,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/203182-300-300?v=638258112436630000&width=300&height=300&aspect=true
QBMBY,Interruptor Automático C45N C 1 Polo 6 kA 32 A Blanco,Lexo,37.5128,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202170-300-300?v=638246826110470000&width=300&height=300&aspect=true
ZE3PD,Cable Evaflex H07Z1-K C5 1,5 mm 50 m Blanco,Cocesa,44.2559,ElectricidadHWROJ
6SKQH,Interruptor Diferencial BTDI 30mA 2 Polos 25 A Blanco,Bticino,9.3834,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202181-300-300?v=638246826329100000&width=300&height=300&aspect=true
LD2CG,Interruptor Automático C45N C 1 Polo 6 kA 20 A Blanco,Lexo,50.7026,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202166-300-300?v=638246826037300000&width=300&height=300&aspect=true
JVEAI,Alambre H07V-U 2,5 mm 100 m Blanco,Cocesa,62.3519,Materiales de Construcción6G7ZK
8ABBS,Alambre H07V-U 2,5 mm 100 m Rojo,Cocesa,53.894099999999995,Materiales de ConstrucciónTMMRQ
AB0AG,Cordón Eléctrico H05VV-F 3 x 2,5 mm 10 m Blanco,Drl,58.433699999999995,Materiales de ConstrucciónTKOQC
SMTUU,Alambre H07V-U 2,5 mm 25 m Rojo,Cocesa,46.3827,Materiales de ConstrucciónAHMEE
D2TMQ,Placa Armada Enchufe Doble 2 P + T 10/16 A Lúzica Blanco,Bticino,64.3175,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202348-300-300?v=638246829451900000&width=300&height=300&aspect=true
MXGE4,Caja Chuqui PVC Sobrepuesta Cuadrada Blanco,Schneider Electric,39.2223,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201534-300-300?v=638246227946000000&width=300&height=300&aspect=true
WRRZP,Placa Armada Interruptor Triple 10 A Miluz Grafito,Schneider Electric,50.6792,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/208273-300-300?v=638289250440800000&width=300&height=300&aspect=true
16BRD,Interruptor Diferencial EASY9 2 Polos 25 A Blanco,Schneider Electric,23.6028,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202188-300-300?v=638246826450470000&width=300&height=300&aspect=true
PM75P,Placa Armada Enchufe Doble 10 A 250 V Blanco,Lexo,30.5058,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202439-300-300?v=638246831497700000&width=300&height=300&aspect=true
07SMN,Alambre H07V-U 2,5 mm 25 m Blanco,Cocesa,33.4763,Materiales de ConstrucciónM9B6W
PFT8G,Cinta Aisladora Goma Autofundente Con Liner 19 mm 5 m Negro,3M,62.7471,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202005-300-300?v=638246804506670000&width=300&height=300&aspect=true
DB0RB,Timer Semanal House Safe,Macrotel,47.9687,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209209-300-300?v=638342755102100000&width=300&height=300&aspect=true
IDWCW,Interruptor Automático C 1 Polo 6 kA 16 A Blanco,Bticino,60.2329,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202156-300-300?v=638246825785870000&width=300&height=300&aspect=true
EJW5F,Canaleta Eléctrica 20 x 12 mm 2 m Blanco 12 un,Legrand,16.5074,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/203754-300-300?v=638266692930730000&width=300&height=300&aspect=true
8Q4QP,Portalámpara Resina Base Recta E27 Blanco,Schneider Electric,18.5666,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202379-300-300?v=638246829953530000&width=300&height=300&aspect=true
SBL4H,Enchufe Hembra Volante 2 P + T 10 A 220 V Negro,Fanton,56.6865,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202082-300-300?v=638246824126530000&width=300&height=300&aspect=true
6WG5L,Placa Armada Interruptor 9/12 Simple 16 A Miluz Grafito,Schneider Electric,32.7418,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/205544-300-300?v=638272009214800000&width=300&height=300&aspect=true
UK2JY,Luz Piloto Riel Din Rojo,Kersting,58.3596,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202476-300-300?v=638246832880370000&width=300&height=300&aspect=true
OXHEG,Enchufe Hembra Volante 2 P + T 16 A 220 V Negro,Fanton,53.131,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202085-300-300?v=638246824194000000&width=300&height=300&aspect=true
13LDX,Enchufe Macho Volante 2 P + T 16 A 250 V Blanco,Fanton,46.6466,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202090-300-300?v=638246824327900000&width=300&height=300&aspect=true
L3F94,Placa Armada Interruptor 9/15 Doble 10 A Magic Aluminio,Bticino,47.0808,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/203535-300-300?v=638261428674330000&width=300&height=300&aspect=true
S3OON,Tablero Embutido Plástico IP41 8 Módulos Blanco,Lexo,37.2346,Maderas y Tableros,https://construmartcl.vtexassets.com/arquivos/ids/202431-300-300?v=638246831299270000&width=300&height=300&aspect=true
9GJVG,Tubo PVC Corrugado 16 mm 25 m,Tigre,6.5988,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201577-300-300?v=638246228667870000&width=300&height=300&aspect=true
7XGXL,Regleta De Conexión 4 mm 2 un Negro,Mec,10.543,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202043-300-300?v=638246805499070000&width=300&height=300&aspect=true
S7DNA,Interruptor Automático C45N C 1 Polo 6 kA 25 A Blanco,Lexo,28.5493,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202168-300-300?v=638246826074100000&width=300&height=300&aspect=true
8ZC7F,Cámara WiFi Smart,Veloti,54.7417,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201823-300-300?v=638246762163230000&width=300&height=300&aspect=true
MP11M,Enchufe Macho Volante Convertible 2 P + T 10 A Gris,Bticino,36.2908,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202335-300-300?v=638246829197400000&width=300&height=300&aspect=true
NO1C5,Caja De Distribución Metálica 100 x 100 x 65 mm Plateado,Lexo,44.9865,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201569-300-300?v=638246228437430000&width=300&height=300&aspect=true
YO216,Cable THHN 14 AWG 25 m Rojo,Cocesa,31.9774,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/201916-300-300?v=638246771105470000&width=300&height=300&aspect=true
T1S9P,Placa Armada Enchufe Doble 10 A Magic Aluminio,Bticino,41.0787,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/203531-300-300?v=638261428626670000&width=300&height=300&aspect=true
JESAQ,Timbre Inalámbrico 32 Melodías 100 m Blanco,Macrotel,59.8728,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201828-300-300?v=638246762233470000&width=300&height=300&aspect=true
9FSCV,Adaptador Universal 2 P + T 10 A Blanco,Macrotel,7.111,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/203170-300-300?v=638258112279970000&width=300&height=300&aspect=true
ICNQB,Interruptor Automático C 1 Polo 6 kA 20 A Blanco,Bticino,50.8638,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202157-300-300?v=638246825820370000&width=300&height=300&aspect=true
XKSTS,Placa Armada Enchufe Doble 10/16 A Lien Génesis,Schneider Electric,31.5406,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202293-300-300?v=638246828228570000&width=300&height=300&aspect=true
82B2U,Tubo PVC Corrugado 20 mm 25 m,Tigre,38.415,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201578-300-300?v=638246228696030000&width=300&height=300&aspect=true
BBR9F,Interruptor Para Lámpara 10 A Negro,Rema,61.3535,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202204-300-300?v=638246826673230000&width=300&height=300&aspect=true
OYRFT,Placa Armada Enchufe Doble 10 A Lien Génesis,Schneider Electric,17.7736,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202299-300-300?v=638246828381970000&width=300&height=300&aspect=true
D7QLZ,Placa Armada Interruptor 9/32 Triple 10 A Nóbile Terra,Bticino,17.2445,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202223-300-300?v=638246827028270000&width=300&height=300&aspect=true
WILTN,Cable THHN 14 AWG 25 m Blanco,Cocesa,42.5802,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/201914-300-300?v=638246771069530000&width=300&height=300&aspect=true
9PJQ6,Placa Armada Interruptor 9/32 Triple 10 A Lúzica Blanco,Bticino,20.4646,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202228-300-300?v=638246827083470000&width=300&height=300&aspect=true
MTMBO,Enchufe Industrial Hembra Sobrepuesta IP67 2 P + T 16 A 220 V Azul,Kersting,6.6209,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202401-300-300?v=638246830516330000&width=300&height=300&aspect=true
UNXM2,Placa Armada Enchufe Simple 10/16 A Blanco,Lexo,55.2071,Electricidad,https://construmartcl.vtexassets.com/arquivos/ids/202437-300-300?v=638246831430630000&width=300&height=300&aspect=true
